RealtimeClockDateandTime,Voltage,SystemPowerFactor,ActivePower_kW,Frequency,BlockEnergykWh,Anomaly
2025-01-01 05:00:00,244.65648768921554,0.45024735589738407,5.320413554872847,50.30002448420539,0.12138042310560299,0
2025-01-01 05:15:00,227.74223699513465,0.8700415418295304,3.0349618754746537,49.16693890158342,0.10196755869049046,0
2025-01-01 05:30:00,230.67528204687923,0.791534571474829,7.660739273880321,50.261792644429356,0.026496602243056017,0
2025-01-01 05:45:00,215.75251813786542,0.8405445161840943,4.312783597769895,51.51313308637978,0.047552562730142904,0
2025-01-01 06:00:00,224.55617275474816,0.3863028682285196,5.711296426735252,50.00327114974552,0.06381115215984219,0
2025-01-01 06:15:00,231.10922589709867,0.4568277503289123,0.4374116289579737,50.34529972883336,0.19044332356724053,0
2025-01-01 06:30:00,218.49006422577696,0.7028720613425479,4.465740698473357,49.715929731821916,0.011032537775992564,0
2025-01-01 06:45:00,233.75698018345673,0.9000409428110356,4.256677237788692,49.775450208631945,0.051364016708582365,0
2025-01-01 07:00:00,223.99361310081196,0.924480250217929,6.841846802653881,50.78202678945973,0.009858752285669778,0
2025-01-01 07:15:00,227.08306250206724,0.882336973578449,6.044977706545618,50.31789195806999,0.1125058373655171,0
2025-01-01 07:30:00,223.98293387770602,0.3303785622590992,7.036615583983627,50.53488990079367,0.05243660461624899,0
2025-01-01 07:45:00,248.52278184508938,0.8746154292590083,5.885297713114505,49.88245478224451,0.03457203866473602,0
2025-01-01 08:00:00,170.0,0.3540955434922656,-1.834760810798725,47.5,0.0,1
2025-01-01 08:15:00,219.42289071044098,0.33972436310685644,5.838259368913782,49.96172602588504,0.5277417833392389,0
2025-01-01 08:30:00,238.2254491210319,0.5913966256438916,2.247541031691781,50.30723381612343,0.1302553392355575,0
2025-01-01 08:45:00,217.79156350028978,0.6756272263076911,4.819373642670507,49.94325285750334,0.0009778171302642007,0
2025-01-01 09:00:00,232.08863595004755,0.4629252610184497,4.922387130599808,50.889124019502354,0.36317075758289674,0
2025-01-01 09:15:00,210.40329876120225,0.6616799592259774,-1.5303773572995691,49.88187042356444,0.015038800322139495,0
2025-01-01 09:30:00,216.7181395110157,0.9201690515727452,2.9669261672006546,50.212833028639565,0.035114485890130824,0
2025-01-01 09:45:00,231.96861235869125,0.9068597544420351,9.083471766360978,49.099734216873365,0.05375258927748895,0
2025-01-01 10:00:00,237.3846657999541,0.9578860968802365,4.450900219643863,50.59550324596968,0.01549399835017251,0
2025-01-01 10:15:00,231.7136828118997,0.6388768588761794,4.789308915199696,49.41285210503906,0.05554896447273869,0
2025-01-01 10:30:00,228.8435171761176,0.5873968617057441,0.6433093694492218,49.676860045525494,0.2317657890826056,0
2025-01-01 10:45:00,226.98896304410712,0.7660514733226473,2.305531636533218,49.38097754612082,0.030546821187968188,0
2025-01-01 11:00:00,215.21478009632574,0.5917324043207239,5.968668795758574,49.28759294124097,0.03091257284977596,0
2025-01-01 11:15:00,222.8015579160529,0.3293612172006004,4.0705031289756555,50.48603668333194,0.08930377220377364,0
2025-01-01 11:30:00,225.39361229040213,0.8039450165193185,2.782207632710964,49.604805024241514,0.11064383258266103,0
2025-01-01 11:45:00,240.57122226218917,0.4966887588979766,7.594763901476406,49.270396957541585,0.09029331175673955,0
2025-01-01 12:00:00,233.43618289568462,0.33435971858703334,3.597715615558794,49.24017418676274,0.008103440848630522,0
2025-01-01 12:15:00,212.36959844637266,0.3144347535688329,2.398131265329784,50.55414126222601,0.2119592912289183,0
2025-01-01 12:30:00,233.24083969394795,0.9519528880041226,5.080919830086717,49.81848473771224,0.13232305008092102,0
2025-01-01 12:45:00,226.14917719583684,0.47645320605091823,3.370080841251691,49.97518582142558,0.08500853045632109,0
2025-01-01 13:00:00,223.2307799969404,0.6135294347661444,3.367532966343708,50.46102544455814,0.05912708306924086,0
2025-01-01 13:15:00,236.1167628884087,0.9654035170291988,4.877787352118353,50.29573546676652,0.36842255305065036,0
2025-01-01 13:30:00,240.30999522495952,0.6272618851465076,3.712864190114627,50.09625819026579,0.18192817666949582,0
2025-01-01 13:45:00,239.31280119116198,0.3550265264684179,1.6661605060296183,50.63541160510017,0.030201453753439935,0
2025-01-01 14:00:00,221.60782476777362,0.6863552330726614,6.11713268532741,49.35663711887398,0.09848497187260324,0
2025-01-01 14:15:00,226.90787624148786,0.3617390574178456,6.731845759931835,49.84617799224997,0.026631130081003658,0
2025-01-01 14:30:00,233.31263431403565,0.3665615148614755,4.498813224902834,50.453688805662914,0.08463082435660431,0
2025-01-01 14:45:00,239.7554512712236,0.8960339516617217,6.240329498155305,50.92246828355518,0.1317168372463838,0
2025-01-01 15:00:00,225.2082576215471,0.5025950803552126,4.262189781946352,50.97755256750512,0.0626711459692025,0
2025-01-01 15:15:00,228.14341023336183,0.7750691400787053,1.1800911331671733,49.401892842290415,0.035885530902100046,0
2025-01-01 15:30:00,218.9366502599397,0.6562470347300632,6.792847122288286,50.03722134365763,0.04169102592667012,0
2025-01-01 15:45:00,218.0379337591933,0.4556286838430899,4.801628099524391,50.246229805360215,0.1975388483621553,0
2025-01-01 16:00:00,238.12525822394198,0.6624742090572453,5.301995008088012,49.91823739914833,0.007298442571384441,0
2025-01-01 16:15:00,243.56240028570824,0.34829547512982695,4.78734576248079,50.34750534050732,0.24324120451323097,0
2025-01-01 16:30:00,229.27989878419666,0.5430486447127966,4.63684875728662,51.129756867468274,0.029909498953118886,0
2025-01-01 16:45:00,240.03532897892023,0.6659853575143442,5.284098332223132,49.550041467761574,0.09560460178074807,0
2025-01-01 17:00:00,233.61636025047633,0.45987603665995636,5.3224413315643995,49.37265379324432,0.06972353563225307,0
2025-01-01 17:15:00,223.54880245394875,0.7621316911269522,7.527062582799044,50.318494947500646,0.03773126249395173,0
2025-01-01 17:30:00,233.61395605508415,0.3362683451874147,5.876298690284612,49.76771403136865,0.22950598890204274,0
2025-01-01 17:45:00,245.38036566465968,0.6393669285094388,7.353080876859725,50.338018284138535,0.17592778660437064,0
2025-01-01 18:00:00,229.64173960890048,0.8004970469025683,8.014083949986368,50.097145171055054,0.08024129430325005,0
2025-01-01 18:15:00,245.64643655814007,0.600962241269741,1.777234112653355,49.90685292353414,0.052316158947131444,0
2025-01-01 18:30:00,203.80254895910255,0.9122104907232564,7.5533507377454985,49.65472486995052,0.11276180053754432,0
2025-01-01 18:45:00,238.21902504375223,0.7425349468684659,6.306195209208959,50.0481884336963,0.012625495267472543,0
2025-01-01 19:00:00,230.87047068238172,0.9709450412411165,5.976817800188903,49.804483914028964,0.29430722491767597,0
2025-01-01 19:15:00,227.00992649534132,0.4988852689424851,6.979134269578989,50.5581546332073,0.2200034060418321,0
2025-01-01 19:30:00,230.91760776535503,0.9571525315983229,4.47040211530724,50.05226738020191,0.07158199677242476,0
2025-01-01 19:45:00,210.12431085399106,0.7247758129199877,6.205171441682729,49.36272813965954,0.18004068620370253,0
2025-01-01 20:00:00,227.80328112162488,0.8216252294493791,2.8844493092851047,50.69977165427591,0.25171902164569876,0
2025-01-01 20:15:00,233.57112571511746,0.9315127819304128,2.1758951209699076,49.93122210495203,0.014097547722972479,0
2025-01-01 20:30:00,244.77894044741515,0.6858380315942747,6.063374695800258,51.04260013298196,0.03061239191041378,0
2025-01-01 20:45:00,224.81729781726352,0.9035265543647657,4.861065986724672,49.86508955457452,0.023692654678059,0
2025-01-01 21:00:00,221.91506397106812,0.6791878577116387,4.994177890947583,49.60061117237086,0.10930180747290844,0
2025-01-01 21:15:00,224.98242956415464,0.7194392493320664,3.404706146373485,49.850584523179215,0.40798596332196424,0
2025-01-01 21:30:00,239.15402117702075,0.6115690010281698,5.782354032229988,49.9495174571901,0.0032860510973152187,0
2025-01-01 21:45:00,233.28751109659686,0.401946986288072,4.147320394481522,49.87152918669152,0.5316092751145796,0
2025-01-01 22:00:00,224.7023979623296,0.6874522633442066,4.906877195658429,49.683651121856414,0.012265256301704913,0
2025-01-01 22:15:00,235.13267433113356,0.9842137611863266,4.026631645459888,49.77217091170569,0.09765091036981927,0
2025-01-01 22:30:00,230.9707754934804,0.8510301970125991,3.3958796819074246,50.825104708627585,0.11367133598253894,0
2025-01-01 22:45:00,239.68644990532889,0.8232489393274054,4.5859730428310135,49.874080155099044,0.0037916109149455147,0
2025-01-01 23:00:00,222.97946906122647,0.7503161619107406,7.371172023806184,51.072854930297716,0.04050823241379561,0
2025-01-01 23:15:00,226.72337853402232,0.5435360714410711,4.054072080028945,50.52230019478176,0.06301486578286554,0
2025-01-01 23:30:00,226.0789184686784,0.41873063613486494,4.7467532200793245,49.968480933959675,0.23763529484549673,0
2025-01-01 23:45:00,215.36485051867882,0.4571861211498829,4.469789067605137,50.32907017879574,0.12107012141057588,0
2025-01-02 00:00:00,232.96120277064577,0.3044254626798551,3.7257819750639625,49.73490472809876,0.09880426021364525,0
2025-01-02 00:15:00,232.61055272179888,0.7714362946288482,7.45848231471221,50.53318530320583,0.01385598460026215,0
2025-01-02 00:30:00,230.05113456642462,0.8683142909895036,2.2766772611310206,50.66475718507153,0.03424764329743506,0
2025-01-02 00:45:00,227.65412866624854,0.4882379458386418,4.829247670686264,50.29825280680163,0.057914300485351934,0
2025-01-02 01:00:00,215.84629257949587,0.3642952797509903,3.312979268366889,49.74711120717078,0.035945925796810656,0
2025-01-02 01:15:00,225.79354677234642,0.5350089474753424,6.134456252123775,50.297566435607465,0.057548609558399924,0
2025-01-02 01:30:00,226.5728548347323,0.5044358605918845,5.267826709728039,49.65211310327782,0.2526599038162353,0
2025-01-02 01:45:00,221.9772273077838,0.6156134525444122,7.364571582077371,49.307273170935204,0.09294751215870223,0
2025-01-02 02:00:00,228.38714288333992,0.48487143802470767,6.469109979455386,50.13043958484081,0.0730717725235892,0
2025-01-02 02:15:00,234.04050856814538,0.5378128937415203,5.163196738664128,49.1850270485666,0.07716031132364265,0
2025-01-02 02:30:00,248.8618590121053,0.9352883455444698,6.488688489680478,49.792354002518245,0.14842487487477082,0
2025-01-02 02:45:00,231.7457781283184,0.5343847470227243,6.671515146326832,50.183984145236295,0.3693087682390897,0
2025-01-02 03:00:00,232.57550390722764,0.8498626327109278,3.174998356957344,50.78204532383674,0.40113132224088854,0
2025-01-02 03:15:00,229.25554084233832,0.7380835901571215,6.546265253127694,49.680356452339105,0.10761984430561806,0
2025-01-02 03:30:00,210.8122878470096,0.5362765619419616,5.594525179696856,49.49381077824967,0.04592472645246096,0
2025-01-02 03:45:00,229.73486124550783,0.8724517888462453,5.97893946518448,50.394540254657706,0.08931779365203896,0
2025-01-02 04:00:00,230.60230209941025,0.7165532487173853,4.184869875215858,50.10872395924301,0.0070457418727941055,0
2025-01-02 04:15:00,254.63242112485287,0.3060331093192302,3.291298237331052,50.0373745553591,0.017650599599981196,0
2025-01-02 04:30:00,228.07639035218878,0.3481097411006798,2.9315703726123794,49.256235641954355,0.22148169316575148,0
2025-01-02 04:45:00,233.01547342333612,0.8268476916166232,-1.81654917865405,50.543219591314234,0.13790061156124064,0
2025-01-02 05:00:00,229.65288230294757,0.612569452709636,3.581322950254145,48.945037328356584,0.028036503802071094,0
2025-01-02 05:15:00,218.31321962380468,0.5838554542204784,9.878510007136725,50.0975723025124,0.05309386345682759,0
2025-01-02 05:30:00,241.4282281451502,0.4020790289370656,6.644825337731564,50.613001968315515,0.006430254301354782,0
2025-01-02 05:45:00,237.51933032686773,0.4101230157728891,5.636921547843297,50.05714780247025,0.19985617987253176,0
2025-01-02 06:00:00,237.91031947043047,0.8584267150671303,6.92207934975307,49.876708409148634,0.03585453116354424,0
2025-01-02 06:15:00,220.9061254520526,0.8803119937730186,4.479939054858629,49.481415874447585,0.07915868111154002,0
2025-01-02 06:30:00,244.027943109361,0.6920017784471104,4.216173346358778,49.7141736438529,0.42811648108237493,0
2025-01-02 06:45:00,215.9814893720772,0.5065894668639812,4.419529461555216,51.096528540269446,0.01990378178855251,0
2025-01-02 07:00:00,235.8685709380027,0.9528905716674811,3.5279988214419857,49.726023299874484,0.2139310052624528,0
2025-01-02 07:15:00,251.90455625809977,0.7367736736966586,3.6925971517328726,50.22783901007164,0.029925598839605806,0
2025-01-02 07:30:00,220.09463674869312,0.8576494836162516,4.968385889744845,49.583166952720234,0.012184684360932247,0
2025-01-02 07:45:00,224.33702270397228,0.30229804420175077,5.128926641989676,49.8487475141852,0.0022273943855355255,0
2025-01-02 08:00:00,230.9965136508764,0.6152237206127523,7.652413929760243,49.18559849621817,0.1828758970933833,0
2025-01-02 08:15:00,224.96524345883802,0.9096643604239689,7.0492954437726585,49.97519480888109,0.0001908813688544024,0
2025-01-02 08:30:00,214.49336568933867,0.5367632982629049,2.028904181245605,49.81907299403122,0.3040773216899326,0
2025-01-02 08:45:00,230.68562974806028,0.8085858238105967,4.411093392413425,50.67496162112037,0.02027139762474188,0
2025-01-02 09:00:00,219.37696286273896,0.7603723775900518,2.7887597629616416,49.57748372670308,0.1672021899063093,0
2025-01-02 09:15:00,234.73592430635182,0.4065528564480096,-0.21664584120265395,49.78572370713256,0.1977866712818542,0
2025-01-02 09:30:00,220.80575765766196,0.8424326790780836,5.174495175945507,50.452251196735794,0.00887435337073116,0
2025-01-02 09:45:00,245.4993440501754,0.3787687532189592,6.154442939092458,49.983297812158156,0.04821486405121972,0
2025-01-02 10:00:00,222.16746707663762,0.8095398676003585,5.142660792059649,49.918185480910346,0.03241567646608787,0
2025-01-02 10:15:00,226.77938483794324,0.993677835745366,5.873811540826557,49.91335664978925,0.001547367172729468,0
2025-01-02 10:30:00,238.1351721736967,0.9705870022682339,4.330534513233408,49.50485778656305,0.05505028962066734,0
2025-01-02 10:45:00,217.69135683566046,0.8601692201399032,2.9445194064944746,49.783393838905425,0.06640541846487107,0
2025-01-02 11:00:00,232.2745993460413,0.6741621969607915,4.265976728473343,50.04002903342169,0.11377641221393045,0
2025-01-02 11:15:00,243.07142754282427,0.772377203074518,7.737573262178511,49.41880326516768,0.028010993775207983,0
2025-01-02 11:30:00,260.0,0.29228845975809836,-0.16484090495167214,52.0,0.0,1
2025-01-02 11:45:00,260.0,0.3834211213587877,-1.1871949699430406,47.5,0.0,1
2025-01-02 12:00:00,232.59882794248423,0.3716563546670695,5.260136548682167,50.25036037370783,0.11107139407128389,0
2025-01-02 12:15:00,237.8182287177731,0.7179413924552036,7.547563732888451,50.15099316390342,0.06314270260221796,0
2025-01-02 12:30:00,217.63049289121918,0.30457417810003634,6.522679083095705,49.72813144111869,0.008494832852871736,0
2025-01-02 12:45:00,216.79543386915725,0.9362339555414481,7.573620922943538,50.110418582314175,0.690366850485009,0
2025-01-02 13:00:00,235.21941565616896,0.6427638992575544,2.0229349535497154,48.79840693233979,0.1507756874241328,0
2025-01-02 13:15:00,232.96984673233186,0.4804369529235851,5.251566746074538,49.39644158200584,0.39733903398831394,0
2025-01-02 13:30:00,232.50492850345876,0.5756748187183194,4.303475206060966,50.31262340700687,0.1727302623486665,0
2025-01-02 13:45:00,233.46448209496975,0.8955434874480019,6.189945206918273,49.66255647537146,0.061147376320630734,0
2025-01-02 14:00:00,223.1997527842151,0.9490350116348809,3.3017641806604576,49.895076697657494,0.11724645922070312,0
2025-01-02 14:15:00,232.32253697161005,0.381364486334124,3.2668623793746443,50.17925962839489,0.18045771890524684,0
2025-01-02 14:30:00,232.93072473298682,0.8445724437689037,4.993862988611374,49.623855829941334,0.10320009373174738,0
2025-01-02 14:45:00,222.85648581973632,0.7047589827515712,3.1564944903980763,49.6901751417008,0.10514350365005785,0
2025-01-02 15:00:00,170.0,0.36272367917577897,-1.5023058259743396,47.5,0.0,1
2025-01-02 15:15:00,234.73832920911786,0.8456164853270784,0.9217000676486284,50.07566128831773,0.011614208054121824,0
2025-01-02 15:30:00,218.08696502797352,0.4559912807501702,7.351479644831631,49.184919645245984,0.13261097764686752,0
2025-01-02 15:45:00,236.56553608633828,0.6717314775824708,-0.5703975639130201,50.15083616846482,0.08338382210475026,0
2025-01-02 16:00:00,220.2531832977268,0.5235468308155664,6.809443932551385,49.988224897570944,0.13185167238867376,0
2025-01-02 16:15:00,237.8708460374245,0.36615864148356037,3.838176343752685,50.054747315098936,0.08742950878032282,0
2025-01-02 16:30:00,241.58595579007405,0.3735556118896227,2.1009246318497357,49.62973313190676,0.0012680003887442146,0
2025-01-02 16:45:00,221.79317681648288,0.3955300294376055,5.339985849366252,49.97456094495994,0.3603271180579788,0
2025-01-02 17:00:00,239.6337612924432,0.7304298942333866,6.77122847897692,50.47809100313118,0.013110654129473043,0
2025-01-02 17:15:00,234.12780926936497,0.374081138864117,7.317004744756813,50.34047971234584,0.12397401258174186,0
2025-01-02 17:30:00,238.2206015999449,0.6990726898131214,7.25157838112532,50.61350920697041,0.09538103714226301,0
2025-01-02 17:45:00,248.9679298265395,0.7118079405840818,3.2831235468188105,49.54985524600248,0.028474483005069898,0
2025-01-02 18:00:00,227.54611883997129,0.9327275570853237,5.409698289014608,50.34145232110285,0.17589323867819814,0
2025-01-02 18:15:00,222.46263835642512,0.7384636174278599,1.4439131979019941,49.68806082306604,0.030359984345950004,0
2025-01-02 18:30:00,221.10485570374476,0.9899114886170508,5.15859000662002,48.86562919370893,0.007302355381044547,0
2025-01-02 18:45:00,221.84189715034563,0.32169480595858435,5.676203453699696,50.46610815284675,0.11813097788943783,0
2025-01-02 19:00:00,229.22898290585897,0.7929022956515832,4.249730778117029,50.38614319102945,0.03946237288891854,0
2025-01-02 19:15:00,233.41151974816643,0.3185360546371303,1.328633188601438,50.742413420361956,0.017804856484943548,0
2025-01-02 19:30:00,232.76690799330018,0.8105643045122926,3.8122997108350622,49.26837806378664,0.019387028364136152,0
2025-01-02 19:45:00,238.27183249036023,0.5700951464428248,8.814630776244755,50.08202943836191,0.0015908076877859173,0
2025-01-02 20:00:00,230.13001891877906,0.7279154357748127,5.782038437406691,49.88846443605472,0.03631130527956713,0
2025-01-02 20:15:00,244.53534077157317,0.5166766504618364,4.030648028863535,50.5719607408606,0.03232832511587224,0
2025-01-02 20:30:00,227.35343166762044,0.41137352740685434,4.681656680569908,49.30536371929047,0.065748360571479,0
2025-01-02 20:45:00,257.2016916658962,0.8064587626624977,5.769230792358366,49.873343457180404,0.06527763402340063,0
2025-01-02 21:00:00,236.25667347765005,0.9332342661890607,1.9015652655461905,50.0469187885449,0.11373359233513147,0
2025-01-02 21:15:00,221.42842443583717,0.42850771059002446,2.0055286675519337,50.37079698786,0.07177253686868805,0
2025-01-02 21:30:00,219.29107501938887,0.9444921008425204,3.527626150025924,50.20732367619884,0.16806128585110097,0
2025-01-02 21:45:00,234.82472415243186,0.39812747644318064,3.9773925526891896,49.98385040703405,0.20749711958165828,0
2025-01-02 22:00:00,227.7653721467415,0.8149633177846718,8.587917889182258,49.844556124159546,0.08028324629310055,0
2025-01-02 22:15:00,237.14000494092093,0.9716116107253041,5.141309263403182,49.955516717492785,0.18809861250247353,0
2025-01-02 22:30:00,234.73237624573545,0.4031596172293664,3.966185548194647,50.37600387221878,0.46342459363354344,0
2025-01-02 22:45:00,229.27171087343126,0.6045630327287472,5.113040526846045,49.58717364655435,0.10844116878467469,0
2025-01-02 23:00:00,221.53206281931594,0.5362202376508796,0.9503038524617491,49.88290654075997,0.021191840564943124,0
2025-01-02 23:15:00,214.85152775314134,0.5719344251288687,3.191820313496143,49.88300947764646,0.07622160803158878,0
2025-01-02 23:30:00,225.53485047932978,0.8271978173922436,3.503027953382353,48.95679285022221,0.00630722749159257,0
2025-01-02 23:45:00,238.56398794323474,0.7628322527888916,2.9589077540045263,49.02193900909596,0.15115422713569449,0
2025-01-03 00:00:00,232.14093744130204,0.9780808751239733,7.4689662081945905,49.25430918358579,0.004334053530063331,0
2025-01-03 00:15:00,217.54261221288013,0.4298356523494956,6.320159640704866,49.89340345224966,0.06582058443901749,0
2025-01-03 00:30:00,231.73180925851182,0.6802826085281161,2.578927531903807,50.25044476253931,0.2668140786150342,0
2025-01-03 00:45:00,233.85317379728838,0.6143883017933187,2.4663225341305215,49.69141076761682,0.18871943556110024,0
2025-01-03 01:00:00,221.16142563798866,0.9431992762480248,2.481143296700314,49.18762794359063,0.005109578645814086,0
2025-01-03 01:15:00,231.5372510594553,0.30743346273387195,4.626531820521833,50.47195627250027,0.04816318607128064,0
2025-01-03 01:30:00,230.58208718446,0.9924192805369658,5.400260834569342,50.140187748858295,0.03942348457519578,0
2025-01-03 01:45:00,218.57029702169376,0.63581402006077,5.832268947915509,49.887550654954914,0.007373283841502503,0
2025-01-03 02:00:00,233.57787360348283,0.7378777530635181,2.9711788275306863,50.12171025084523,0.011732966655399503,0
2025-01-03 02:15:00,235.60784526368235,0.5520367890640008,4.643268358377975,49.472546452362586,0.08319148084282668,0
2025-01-03 02:30:00,240.83051243175277,0.8967686687868492,4.888236598923879,50.51604676821731,0.039306442435244844,0
2025-01-03 02:45:00,240.53802052034902,0.6933915615828679,7.393881584517333,50.15939859695587,0.004419315124310519,0
2025-01-03 03:00:00,216.2233063204291,0.7639676553748354,6.548418338059822,49.926191662855814,0.19064052351732308,0
2025-01-03 03:15:00,220.62174960084877,0.7542332956424735,2.129472404613838,49.82986310915822,0.07876889666375186,0
2025-01-03 03:30:00,235.1503526720866,0.5547874979284128,1.232486401145557,50.03565464311673,0.12146051143019554,0
2025-01-03 03:45:00,235.13785950912208,0.35319369706463105,4.777975451797579,50.241259785700414,0.11906236016442358,0
2025-01-03 04:00:00,235.15047686306048,0.865394358265835,3.725543987444703,49.12865882566461,0.00829786095140292,0
2025-01-03 04:15:00,268.5273149065472,0.5028011434290223,3.07809292023917,49.60872164100811,0.0004335274634073012,0
2025-01-03 04:30:00,235.70890510693167,0.8942511599343932,3.4871970165622637,49.834524452126495,0.1862441634569435,0
2025-01-03 04:45:00,241.355656401806,0.7260501061535785,6.159090384275448,49.81447134426745,0.3558282602273515,0
2025-01-03 05:00:00,239.540017634932,0.5475927706682346,1.992664351681221,49.6440154253195,0.08180128688577429,0
2025-01-03 05:15:00,236.513912513058,0.7159730042815359,8.696683497933753,50.38877983864891,0.07249682509061164,0
2025-01-03 05:30:00,226.84730755359655,0.7518448846530063,3.5649479975940865,49.65477463871444,0.012721143203033636,0
2025-01-03 05:45:00,237.58969220493267,0.7946783854310706,6.265068709884825,49.46528533699383,0.08188145212608727,0
2025-01-03 06:00:00,222.2717478546243,0.8756366941549498,3.6619188271472463,49.76592302199599,0.002137913634098985,0
2025-01-03 06:15:00,227.63181393259993,0.4118284595525893,1.9634654522151194,50.75317085962562,0.15635799448182733,0
2025-01-03 06:30:00,225.14636452170896,0.9609010693380315,4.708105243167992,50.00666918428517,0.07323716716744257,0
2025-01-03 06:45:00,230.81874139386323,0.5875884300992575,2.491965979902833,49.758901603491665,0.12613358604554734,0
2025-01-03 07:00:00,253.1465856667351,0.9023152088634641,5.2941985464598575,49.83484370722972,0.06482173876499107,0
2025-01-03 07:15:00,211.32734807408252,0.4543357167574496,4.949605266862234,49.123859423871345,0.13462218656273361,0
2025-01-03 07:30:00,236.86260190374514,0.32032028054330036,3.6107751242407327,49.90627687227738,0.08013183303997849,0
2025-01-03 07:45:00,213.87284128810347,0.7013408305359955,5.302871773140584,50.118505924080644,0.07624014059222137,0
2025-01-03 08:00:00,225.28068134210565,0.5272663953507073,7.077678465546562,50.21894780141331,0.04638984397098095,0
2025-01-03 08:15:00,240.88950596967365,0.9891234034635645,4.78011085937824,49.920609526756,0.03366009442799251,0
2025-01-03 08:30:00,260.0,0.29404276575381927,-1.700980009541438,47.5,0.0,1
2025-01-03 08:45:00,219.22255222070694,0.33311200620246517,5.799881730651817,50.45224641353729,0.12395913380563771,0
2025-01-03 09:00:00,222.84696290740033,0.3315124729871933,5.883142834187202,49.812843835263244,0.2314896083942405,0
2025-01-03 09:15:00,236.79597748934677,0.4518115866566561,4.430196556454144,49.50945434591307,0.15454083590333093,0
2025-01-03 09:30:00,222.69633368282862,0.7054337814557368,7.746944216747661,49.61545026690118,0.007660482083804596,0
2025-01-03 09:45:00,232.16458589581976,0.6538943615512842,4.4009188399951364,49.83156567414561,0.3081707172739718,0
2025-01-03 10:00:00,230.45571839903815,0.545053063383493,7.975882163454459,49.85240910730169,0.13846598945276253,0
2025-01-03 10:15:00,223.48399652394184,0.3621551751918365,3.6905427771289663,49.72926449706649,0.042443039809688415,0
2025-01-03 10:30:00,251.43944089325325,0.46361596635602315,6.70076033954882,50.155770663848344,0.10357966841742522,0
2025-01-03 10:45:00,236.3391902231801,0.4289029453493018,4.560411393124927,49.956223793920614,0.1444904677977373,0
2025-01-03 11:00:00,209.74857413342392,0.8219667860092339,5.537092263307427,50.441800720073665,0.014687820879345934,0
2025-01-03 11:15:00,231.86454314769426,0.8459624681009199,0.9476152908208855,50.03927112794654,0.33848177444763206,0
2025-01-03 11:30:00,223.3821353523161,0.8439098091432737,9.337459958279304,49.821844680838275,0.1051541878493314,0
2025-01-03 11:45:00,238.52433334796223,0.9783283810899039,5.633871866434397,49.746895127345134,0.002016424683886375,0
2025-01-03 12:00:00,222.074792615673,0.9189665624338224,7.0335323638257545,49.80052229540771,0.08060978080364015,0
2025-01-03 12:15:00,228.852635585331,0.6484633230249534,2.244635373567431,49.46159021504802,0.02158941327440722,0
2025-01-03 12:30:00,235.04987278980457,0.5904552146364156,5.34317884893896,49.88178513824369,0.02891585191642154,0
2025-01-03 12:45:00,238.65755194170123,0.9410379623966232,4.641157947178168,50.239607688611336,0.0071401189132214785,0
