RealtimeClockDateandTime,METERSNO,METERSNO.1,NormalPhaseCurrent,NeutralCurrent,Voltage,AvgPhaseCurrent,AvgNeutralCurrent,AvgVoltage,Signedpowerfactor,Frequency,CumulativeEnergykWh,CumulativeEnergykVAh,BlockEnergykWh,BlockEnergykVAh,MDkW,MDkVA,SystemPowerFactor,Latitude,Longitude,NormalPhaseCurrent_filtered,NeutralCurrent_filtered,Voltage_filtered,AvgPhaseCurrent_filtered,AvgNeutralCurrent_filtered,AvgVoltage_filtered,Signedpowerfactor_filtered,Frequency_filtered,CumulativeEnergykWh_filtered,CumulativeEnergykVAh_filtered,BlockEnergykWh_filtered,BlockEnergykVAh_filtered,MDkW_filtered,MDkVA_filtered,SystemPowerFactor_filtered,Latitude_filtered,Longitude_filtered,hour,dayofweek,month,is_weekend,Voltage_filtered_lag1,Voltage_filtered_lag2,Frequency_filtered_lag1,Frequency_filtered_lag2,AvgVoltage_filtered_lag1,AvgVoltage_filtered_lag2,Voltage_filtered_roll_mean_3,Voltage_filtered_roll_std_3,Frequency_filtered_roll_mean_3,Frequency_filtered_roll_std_3,NormalPhaseCurrent_scaled,NeutralCurrent_scaled,Voltage_scaled,AvgPhaseCurrent_scaled,AvgNeutralCurrent_scaled,AvgVoltage_scaled,Signedpowerfactor_scaled,Frequency_scaled,CumulativeEnergykWh_scaled,CumulativeEnergykVAh_scaled,BlockEnergykWh_scaled,BlockEnergykVAh_scaled,MDkW_scaled,MDkVA_scaled,SystemPowerFactor_scaled,Latitude_scaled,Longitude_scaled
2022-03-07 08:30:00,A00026,A00026,0.53,0.53,233.4,0.83,0.83,230.1,0.84,50.06,4630.61,5832.51,0.09,0.09,0.42,0.54,1.0,17.532,78.447,0.53,0.53,233.4,0.83,0.83,230.1,0.84,50.06,4630.61,5832.51,0.09,0.09,0.42,0.54,1.0,17.532,78.447,8,0,3,0,230.0,229.85,50.04,49.91,228.4,232.60000000000002,231.08333333333334,2.0076935357103936,50.00333333333333,0.08144527815252948,0.021302045616099757,0.042501015037808204,-1.1601467652258228,0.6456571782495607,0.7170686369158251,-1.6117540345955783,-0.5691365082346767,0.9982514101947314,1.6097111773496808,1.6341636665353931,0.5980432898295029,0.43976438894625147,-0.46436943571605444,-0.2930828199003137,0.8985211220754126,0.0,-0.8468664599674127
2022-03-07 09:00:00,A00710,A00710,0.0,0.0,238.5,0.0,0.0,237.6,1.0,50.06,2520554.91,2520824.09,0.0,0.0,0.0,0.0,1.0,17.532,78.448,0.0,0.0,238.5,0.0,0.0,237.6,1.0,50.06,3955.4799999999996,4938.4775,0.0,0.0,0.0,0.0,1.0,17.532,78.448,9,0,3,0,233.4,230.0,50.06,50.04,230.1,228.4,233.96666666666667,4.278239513320079,50.053333333333335,0.011547005384297586,-1.104056196752567,-1.147067353577983,-0.45515428995946267,-1.1520091264472374,-1.1992712524742217,-0.5620839242740769,0.8254988253288954,0.9982514101947314,1.249160630072373,1.2473387002787841,-1.1259453776931807,-1.1699587238726372,-1.2732108301138463,-1.292468926689423,0.8985211220754126,0.0,0.859892311877766
2022-03-07 09:30:00,A00708,A00708,0.04,0.05,227.3,0.23,0.31,227.7,1.0,50.05,207067.32,207539.11,0.03,0.03,0.2,0.26,1.0,17.532,78.448,0.04,0.05,227.3,0.23,0.31,227.7,1.0,50.05,3280.35,4044.4449999999997,0.03,0.03,0.2,0.26,1.0,17.532,78.448,9,0,3,0,238.5,233.4,50.06,50.06,237.6,230.1,233.0666666666667,5.607435539828622,50.05666666666667,0.005773502692917026,-1.0191234992153093,-1.0348439225764934,-2.003373059171862,-0.6538606323746308,-0.4835298480032404,-1.9476484698984597,0.8254988253288954,0.8510092067900911,0.8886100827950653,0.8605137340221751,-0.5512824885189529,-0.6333843529330077,-0.888048261352993,-0.8112830234205927,0.8985211220754126,0.0,0.859892311877766
2022-03-07 10:00:00,A00708,A00708,0.1,0.13,223.9,0.07,0.1,224.2,0.83,50.07,207067.33,207539.13,0.01,0.02,0.2,0.26,0.5,17.532,78.448,0.1,0.13,223.9,0.07,0.1,224.2,0.83,50.07,2605.2200000000003,3150.4125,0.01,0.02,0.2,0.26,1.0,17.532,78.448,10,0,3,0,227.3,238.5,50.05,50.06,227.7,237.6,229.9,7.639371701913682,50.06,0.01000000000059512,-0.8917244529094225,-0.8552864329741098,-2.47336804268277,-1.0003987152077485,-0.9683869284513247,-2.437494521381827,-0.6563012165823999,1.1454936135992673,0.5280595355177576,0.47368876776556634,-0.9343910813017714,-0.8122424765795507,-0.888048261352993,-0.8112830234205927,0.8985211220754126,0.0,0.859892311877766
2022-03-07 10:30:00,A00702,A00702,0.0,0.0,234.1,0.0,0.0,236.0,1.0,50.02,1930.09,2256.38,0.0,0.0,0.0,0.0,1.0,17.532,78.448,0.0,0.0,234.1,0.0,0.0,236.0,1.0,50.02,1930.09,2256.38,0.0,0.0,0.0,0.0,1.0,17.532,78.448,10,0,3,0,223.9,227.3,50.07,50.05,224.2,227.7,228.4333333333333,5.193585787616564,50.04666666666666,0.025166114784459622,-1.104056196752567,-1.147067353577983,-1.0633830921500496,-1.1520091264472374,-1.1992712524742217,-0.7860135478093297,0.8254988253288954,0.40928259657648375,0.16750898824044963,0.0868638015089575,-1.1259453776931807,-1.1699587238726372,-1.2732108301138463,-1.292468926689423,0.8985211220754126,0.0,0.859892311877766
2022-03-07 11:00:00,A00707,A00707,0.0,0.0,232.8,0.34,0.35,231.9,1.0,49.86,266.34,288.95,0.02,0.04,9.6,0.0,0.5,17.532,78.448,0.0,0.0,232.8,0.34,0.35,231.9,1.0,49.86,266.34,288.95,0.02,0.04,0.0,0.0,1.0,17.532,78.448,11,0,3,0,234.1,223.9,50.02,50.07,236.0,224.2,230.26666666666665,5.551876559626756,49.98333333333333,0.10969655114606927,-1.104056196752567,-1.147067353577983,-1.2430870564336294,-0.41561570042686224,-0.39117611839408156,-1.3598332081184163,0.8254988253288954,-1.9465926578966115,-0.7210102199603723,-0.7643927729021965,-0.7428367849103622,-0.45452622928646447,-1.2732108301138463,-1.292468926689423,0.8985211220754126,0.0,0.859892311877766
2022-03-07 11:30:00,A00702,A00702,0.0,0.0,233.7,0.0,0.0,235.3,1.0,49.94,1930.09,2256.38,0.0,0.0,0.0,0.0,1.0,17.532,78.448,0.0,0.0,233.7,0.0,0.0,235.3,1.0,49.94,1930.09,2256.38,0.0,0.0,0.0,0.0,1.0,17.532,78.448,11,0,3,0,232.8,234.1,49.86,50.02,231.9,236.0,233.53333333333333,0.6658328118480695,49.94,0.08000000000004533,-1.104056196752567,-1.147067353577983,-1.1186766196219218,-1.1520091264472374,-1.1992712524742217,-0.8839827581060016,0.8254988253288954,-0.7686550306601162,0.16750898824044963,0.0868638015089575,-1.1259453776931807,-1.1699587238726372,-1.2732108301138463,-1.292468926689423,0.8985211220754126,0.0,0.859892311877766
2022-03-07 12:00:00,A00620,A00620,0.41,0.42,238.9,0.38,0.38,238.5,0.58,49.88,21309045.1,21309395.25,0.03,0.04,1.32,1.42,0.75,17.532,78.448,0.41,0.42,238.9,0.38,0.38,238.5,0.58,49.88,1098.215,1272.665,0.03,0.04,1.32,1.42,0.75,17.532,78.448,12,0,3,0,233.7,232.8,49.94,49.86,235.3,231.9,235.13333333333333,3.292921701670696,49.89333333333334,0.041633319989388816,-0.23349604699567397,-0.20439053316546932,-0.3998607624875904,-0.3289811797185829,-0.3219108211872123,-0.4361235110354959,-2.835418925275481,-1.6521082510874354,-0.27675061585996136,-0.33876448569661954,-0.5512824885189529,-0.45452622928646447,1.2688621237077855,1.3355463911634198,-1.3886652644554363,0.0,0.859892311877766
2022-03-07 12:30:00,A00707,A00707,0.0,0.0,231.3,0.0,0.0,231.7,1.0,49.95,266.34,288.95,0.0,0.0,9.6,0.0,1.0,17.532,78.448,0.0,0.0,231.3,0.0,0.0,231.7,1.0,49.95,266.34,288.95,0.0,0.0,1.1400000000000001,0.0,1.0,17.532,78.448,12,0,3,0,238.9,233.7,49.88,49.94,238.5,235.3,234.63333333333333,3.8850139424889734,49.92333333333334,0.03785938897208788,-1.104056196752567,-1.147067353577983,-1.4504377844531473,-1.1520091264472374,-1.1992712524742217,-1.3878244110603255,0.8254988253288954,-0.6214128272554759,-0.7210102199603723,-0.7643927729021965,-1.1259453776931807,-1.1699587238726372,0.9222158118230177,-1.292468926689423,0.8985211220754126,0.0,0.859892311877766
2022-03-07 13:00:00,A00616,A00616,0.35,0.35,241.5,0.53,0.53,237.8,0.78,50.06,1713.01,2076.49,0.05,0.07,0.96,1.2,0.71,17.532,78.448,0.35,0.35,241.5,0.53,0.53,237.8,0.78,50.06,1713.01,2076.49,0.05,0.07,0.96,1.2,0.71,17.532,78.448,13,0,3,0,231.3,238.9,49.95,49.88,231.7,238.5,237.23333333333335,5.300314456080338,49.96333333333334,0.09073771725881438,-0.3608950933015608,-0.36150333656755496,-0.04045283392042672,-0.004101727062534935,0.024415664847133575,-0.5340927213321678,-1.0921247583210156,0.9982514101947314,0.05157825963565061,0.009030005556459693,-0.16817389573613417,0.08204814165316525,0.5755694999382494,0.9283890883974864,-1.7546150863003724,0.0,0.859892311877766
2022-03-07 13:30:00,A00707,A00707,0.0,0.0,234.0,0.0,0.0,236.0,1.0,49.94,266.34,288.95,0.0,0.0,9.6,0.0,1.0,17.532,78.448,0.0,0.0,234.0,0.0,0.0,236.0,1.0,49.94,266.34,288.95,0.0,0.0,0.96,0.0,1.0,17.532,78.448,13,0,3,0,241.5,231.3,50.06,49.95,237.8,231.7,235.60000000000002,5.284884104689574,49.98333333333334,0.06658328118485118,-1.104056196752567,-1.147067353577983,-1.0772064740180165,-1.1520091264472374,-1.1992712524742217,-0.7860135478093297,0.8254988253288954,-0.7686550306601162,-0.7210102199603723,-0.7643927729021965,-1.1259453776931807,-1.1699587238726372,0.5755694999382494,-1.292468926689423,0.8985211220754126,0.0,0.859892311877766
2022-03-07 14:00:00,A00616,A00616,0.73,0.73,239.4,0.58,0.58,239.3,0.84,50.02,1713.09,2076.6,0.05,0.07,0.96,1.2,0.71,17.532,78.448,0.73,0.73,239.4,0.58,0.58,239.3,0.84,50.02,1713.09,2076.6,0.05,0.07,0.96,1.2,0.71,17.532,78.448,14,0,3,0,234.0,241.5,49.94,50.06,236.0,237.8,238.29999999999998,3.8691084244307707,50.00666666666666,0.061101009266146124,0.44596553330238903,0.49139473904376707,-0.33074385314775107,0.10419142382281421,0.13985782685858203,-0.3241586992678675,-0.5691365082346767,0.40928259657648375,0.05162098332409899,0.009077599739320244,-0.16817389573613417,0.08204814165316525,0.5755694999382494,0.9283890883974864,-1.7546150863003724,0.0,0.859892311877766
2022-03-07 14:30:00,A00616,A00616,0.33,0.33,238.2,0.4,0.4,238.4,0.64,49.91,1713.12,2076.65,0.03,0.05,0.96,1.2,0.6,17.532,78.448,0.33,0.33,238.2,0.4,0.4,238.4,0.64,49.91,1713.12,2076.65,0.03,0.05,0.96,1.2,0.6,17.532,78.448,14,0,3,0,239.4,234.0,50.02,49.94,239.3,236.0,237.19999999999996,2.8354893757517248,49.95666666666667,0.056862407030837225,-0.4033614420701896,-0.4063927089681508,-0.4966244355633678,-0.2856639193644431,-0.2757339563826328,-0.4501191125064485,-2.312430675189141,-1.2103816408738282,0.05163700470726714,0.009099233458802368,-0.5512824885189529,-0.2756681056399212,0.5755694999382494,0.9283890883974864,-2.7609770963739457,0.0,0.859892311877766
2022-03-07 15:00:00,A00026,A00026,0.35,0.34,231.2,0.1,0.1,232.3,0.68,49.81,4630.83,5832.86,0.0,0.01,0.42,0.54,1.0,17.532,78.447,0.35,0.34,231.2,0.1,0.1,232.3,0.68,49.885,4630.83,5832.86,0.0,0.01,0.42,0.54,1.0,17.532,78.447,15,0,3,0,238.2,239.4,49.91,50.02,238.4,239.3,236.26666666666665,4.428694314731376,49.93833333333333,0.07182153808809937,-0.3608950933015608,-0.3839480227678528,-1.4642611663211182,-0.9354228246765389,-0.9683869284513247,-1.3038508022346023,-1.9637718417982477,-1.57848714938522,1.609828667492914,1.6343151025717673,-1.1259453776931807,-0.991100600226094,-0.46436943571605444,-0.2930828199003137,0.8985211220754126,0.0,-0.8468664599674127
2022-03-07 15:30:00,A00707,A00707,0.0,0.0,229.7,0.0,0.0,230.5,1.0,49.86,266.34,288.95,0.0,0.0,9.6,0.0,1.0,17.532,78.448,0.0,0.0,229.7,0.0,0.0,230.5,1.0,49.86,266.34,288.95,0.0,0.0,0.21,0.0,1.0,17.532,78.448,15,0,3,0,231.2,238.2,49.885,49.91,232.3,238.4,233.0333333333333,4.536885862938698,49.885,0.025000000000106173,-1.104056196752567,-1.147067353577983,-1.6716118943406362,-1.1520091264472374,-1.1992712524742217,-1.5557716287117642,0.8254988253288954,-1.9465926578966115,-0.7210102199603723,-0.7643927729021965,-1.1259453776931807,-1.1699587238726372,-0.8687901329149504,-1.292468926689423,0.8985211220754126,0.0,0.859892311877766
2022-03-07 16:00:00,A00702,A00702,0.0,0.0,239.4,0.0,0.0,237.7,1.0,50.07,1930.09,2256.38,0.0,0.0,0.0,0.0,1.0,17.532,78.448,0.0,0.0,239.4,0.0,0.0,237.7,1.0,50.07,1930.09,2256.38,0.0,0.0,0.0,0.0,1.0,17.532,78.448,16,0,3,0,229.7,231.2,49.86,49.885,230.5,232.3,233.4333333333333,5.22143019998671,49.93833333333333,0.11470977871716098,-1.104056196752567,-1.147067353577983,-0.33074385314775107,-1.1520091264472374,-1.1992712524742217,-0.5480883228031244,0.8254988253288954,1.1454936135992673,0.16750898824044963,0.0868638015089575,-1.1259453776931807,-1.1699587238726372,-1.2732108301138463,-1.292468926689423,0.8985211220754126,0.0,0.859892311877766
2022-03-07 16:30:00,A00026,A00026,0.06,0.06,235.4,0.06,0.06,232.1,0.14,49.98,4630.86,5832.91,0.0,0.01,0.42,0.54,1.0,17.532,78.447,0.06,0.06,235.4,0.06,0.06,232.1,0.94,49.98,4630.86,5832.91,0.0,0.01,0.42,0.54,1.0,17.532,78.447,16,0,3,0,239.4,229.7,50.07,49.86,237.7,230.5,234.83333333333334,4.874764951598556,49.97,0.1053565375285618,-0.9766571504466802,-1.0123992363761953,-0.8836791278664656,-1.0220573453848183,-1.0607406580604835,-1.3318420051765114,0.30251057524255553,-0.17968621704186855,1.6098446888760822,1.6343367362912493,-1.1259453776931807,-0.991100600226094,-0.46436943571605444,-0.2930828199003137,0.8985211220754126,0.0,-0.8468664599674127
2022-03-07 17:00:00,A00026,A00026,0.73,0.73,231.1,0.6,0.6,233.2,0.88,50.0,4630.91,5832.98,0.05,0.07,0.42,0.54,0.71,17.532,78.447,0.73,0.73,231.1,0.6,0.6,233.2,0.88,50.0,4630.91,5832.98,0.05,0.07,0.42,0.54,0.71,17.532,78.447,17,0,3,0,235.4,239.4,49.98,50.07,232.1,237.7,235.29999999999998,4.150903516103505,50.01666666666666,0.047258156262612316,0.44596553330238903,0.49139473904376707,-1.4780845481890854,0.14750868417695395,0.18603469166316153,-1.1778903889960253,-0.2204776748437834,0.11479818976730762,1.6098713911813625,1.6343670234985241,-0.16817389573613417,0.08204814165316525,-0.46436943571605444,-0.2930828199003137,-1.7546150863003724,0.0,-0.8468664599674127
2022-03-07 17:30:00,A00018,A00018,0.0,0.0,240.4,0.0,0.0,238.7,1.0,50.02,42949672.95,42949672.95,0.0,0.0,0.08,0.08,1.0,17.533,78.447,0.0,0.0,240.4,0.0,0.0,238.7,1.0,50.02,4673.4875,5821.985,0.0,0.0,0.08,0.08,1.0,17.532,78.447,17,0,3,0,231.1,235.4,50.0,49.98,233.2,232.1,235.63333333333335,4.654388610046861,50.0,0.02000000000019476,-1.104056196752567,-1.147067353577983,-0.19251003446807244,-1.1520091264472374,-1.1992712524742217,-0.4081323080935908,0.8254988253288954,0.40928259657648375,1.6326097392427725,1.6296097685844226,-1.1259453776931807,-1.1699587238726372,-1.119145802609505,-1.144411725683629,0.8985211220754126,0.0,-0.8468664599674127
2022-03-07 18:00:00,A00710,A00710,0.0,0.0,246.9,0.0,0.0,242.4,1.0,50.08,2520554.91,2520824.09,0.0,0.0,0.0,0.0,1.0,17.532,78.448,0.0,0.0,246.9,0.0,0.0,242.4,1.0,50.08,4716.0650000000005,5810.99,0.0,0.0,0.0,0.0,1.0,17.532,78.448,18,0,3,0,240.4,231.1,50.02,50.0,238.7,233.2,239.46666666666667,7.9412425560069195,50.03333333333334,0.04163331998942278,-1.104056196752567,-1.147067353577983,0.7060097869498387,-1.1520091264472374,-1.1992712524742217,0.10970494633168565,0.8254988253288954,1.292735817003803,1.6553480873041824,1.6248525136703214,-1.1259453776931807,-1.1699587238726372,-1.2732108301138463,-1.292468926689423,0.8985211220754126,0.0,0.859892311877766
2022-03-07 18:30:00,A00018,A00018,0.0,0.0,248.6,0.0,0.0,245.6,1.0,50.11,42949672.95,42949672.95,0.0,0.0,0.08,0.08,1.0,17.533,78.447,0.0,0.0,248.6,0.0,0.0,245.6,1.0,50.11,4758.6425,5799.995,0.0,0.0,0.08,0.08,1.0,17.532,78.447,18,0,3,0,246.9,240.4,50.08,50.02,242.4,238.7,245.29999999999998,4.3278170016769195,50.07,0.04582575694966289,-1.104056196752567,-1.147067353577983,0.9410072787052909,-1.1520091264472374,-1.1992712524742217,0.5575641934021913,0.8254988253288954,1.7344624272175149,1.6780864353655918,1.6200952587562198,-1.1259453776931807,-1.1699587238726372,-1.119145802609505,-1.144411725683629,0.8985211220754126,0.0,-0.8468664599674127
2022-03-07 19:00:00,A00016,A00016,0.3,0.29,244.2,0.13,0.13,245.4,0.86,50.02,4801.22,5789.0,0.01,0.01,0.06,0.08,1.0,17.533,78.447,0.3,0.29,244.2,0.13,0.13,245.4,0.86,50.02,4801.22,5789.0,0.01,0.01,0.06,0.08,1.0,17.532,78.447,19,0,3,0,248.6,246.9,50.11,50.08,245.6,242.4,246.5666666666667,2.2188585654199753,50.07,0.04582575694966289,-0.46706096522313306,-0.49617145376934263,0.33277847651470405,-0.8704469341453293,-0.8991216312444554,0.5295729904602863,-0.39480709153923,0.40928259657648375,1.7008247834270018,1.6153380038421183,-0.9343910813017714,-0.991100600226094,-1.1576620594855902,-1.144411725683629,0.8985211220754126,0.0,-0.8468664599674127
2022-03-07 19:30:00,A00018,A00018,0.0,0.0,246.7,0.0,0.0,247.2,1.0,50.02,42949672.95,42949672.95,0.0,0.0,0.08,0.08,1.0,17.533,78.447,0.0,0.0,246.7,0.0,0.0,247.2,1.0,50.02,4716.46,5811.49,0.0,0.0,0.08,0.08,1.0,17.532,78.447,19,0,3,0,244.2,248.6,50.02,50.11,245.4,245.6,246.5,2.2068076490723496,50.050000000000004,0.051961524227151216,-1.104056196752567,-1.147067353577983,0.6783630232139006,-1.1520091264472374,-1.1992712524742217,0.7814938169374442,0.8254988253288954,0.40928259657648375,1.6555590355158962,1.6250688508651416,-1.1259453776931807,-1.1699587238726372,-1.119145802609505,-1.144411725683629,0.8985211220754126,0.0,-0.8468664599674127
2022-03-07 20:00:00,A00026,A00026,1.43,1.43,248.7,1.48,1.48,246.0,0.9,50.07,4631.7,5833.98,0.15,0.18,0.42,0.54,0.83,17.532,78.447,1.43,1.43,248.7,1.48,1.48,246.0,0.9,50.07,4631.7,5833.98,0.15,0.18,0.42,0.54,0.83,17.532,78.447,20,0,3,0,246.7,244.2,50.02,50.02,247.2,245.4,246.5333333333333,2.2546248764123855,50.03666666666667,0.028867513459628305,1.9322877402044016,2.0625227730646234,0.9548306605732579,2.0534681397591013,2.2178167430646574,0.6135465992860055,-0.04614825814833677,1.1454936135992673,1.6102932876047906,1.634799697888165,1.7473690681779588,2.04948750176514,-0.46436943571605444,-0.2930828199003137,-0.656765620765565,0.0,-0.8468664599674127
2022-03-07 20:30:00,A00701,A00701,0.36,0.36,246.5,0.34,0.34,245.4,0.7,50.06,4870.99,6211.97,0.05,0.08,0.56,0.64,0.63,17.532,78.448,0.36,0.36,246.5,0.34,0.34,245.4,0.7,50.06,4870.99,6211.97,0.05,0.08,0.56,0.64,0.63,17.532,78.448,20,0,3,0,248.7,246.7,50.07,50.02,246.0,247.2,247.29999999999998,1.216552506061507,50.050000000000004,0.026457513110817277,-0.3396619189172463,-0.33905865036725696,0.6507162594779665,-0.41561570042686224,-0.41426455079637114,0.5295729904602863,-1.789442425102802,0.9982514101947314,1.7380851802150836,1.7983462904285208,-0.16817389573613417,0.26090626529970834,-0.194755637583457,-0.10801131864307129,-2.486514729990244,0.0,0.859892311877766
2022-03-07 21:00:00,A00003,A00003,0.53,0.53,252.2,0.34,0.34,252.8,0.57,49.92,455.75,675.79,0.03,0.04,0.98,1.24,0.75,17.532,78.446,0.53,0.53,252.2,0.34,0.34,252.8,0.57,49.92,455.75,675.79,0.03,0.04,0.98,1.24,0.75,17.532,78.446,21,0,3,0,246.5,248.7,50.06,50.07,245.4,246.0,249.13333333333333,2.874601421647633,50.01666666666667,0.08386497083610894,0.021302045616099757,0.042501015037808204,1.4386490259521332,-0.41561570042686224,-0.41426455079637114,1.5652474993108352,-2.922583633623204,-1.0631394374691878,-0.6198565470976719,-0.5970170120135191,-0.5512824885189529,-0.45452622928646447,0.6140857568143347,1.0024176889003833,-1.3886652644554363,0.0,-2.553625231836846
2022-03-07 21:30:00,A00708,A00708,0.15,0.2,244.2,0.14,0.2,240.8,0.95,50.0,207067.46,207539.32,0.02,0.02,0.2,0.26,1.0,17.532,78.448,0.15,0.2,244.2,0.14,0.2,240.8,0.95,50.0,1471.33,1767.165,0.02,0.02,0.2,0.26,1.0,17.532,78.448,21,0,3,0,252.2,246.5,49.92,50.06,252.8,245.4,247.63333333333333,4.118656738954825,49.99333333333334,0.07023769168573821,-0.78555858098785,-0.6981736295720241,0.33277847651470405,-0.8487883039682594,-0.7375026044284273,-0.1142246772035672,0.3896752835902788,0.11479818976730762,-0.07749000316703893,-0.12480700001920504,-0.7428367849103622,-0.8122424765795507,-0.888048261352993,-0.8112830234205927,0.8985211220754126,0.0,0.859892311877766
2022-03-07 22:00:00,A00028,A00028,0.01,0.02,255.0,0.01,0.01,254.0,0.83,50.1,2486.91,2858.54,0.01,0.0,0.1,0.1,1.0,17.532,78.448,0.01,0.02,255.0,0.01,0.01,254.0,0.83,50.1,2486.91,2858.54,0.01,0.0,0.1,0.1,1.0,17.532,78.448,22,0,3,0,244.2,252.2,50.0,49.92,240.8,252.8,250.46666666666667,5.604759881862859,50.00666666666667,0.09018499505650034,-1.0828230223682527,-1.102177981177387,1.825703718255235,-1.1303504962701676,-1.176182820071932,1.733194716962274,-0.6563012165823999,1.5872202238129791,0.4648765407635941,0.347403011975109,-0.9343910813017714,-1.1699587238726372,-1.0806295457334196,-1.1073974254321806,0.8985211220754126,0.0,0.859892311877766
2022-03-07 22:30:00,A00616,A00616,0.24,0.24,252.9,0.23,0.23,253.9,0.54,49.89,1713.6,2077.32,0.01,0.03,0.96,1.2,0.33,17.532,78.448,0.24,0.24,252.9,0.23,0.23,253.9,0.89,49.89,1713.6,2077.32,0.01,0.03,0.96,1.2,1.0,17.532,78.448,22,0,3,0,255.0,244.2,50.1,50.0,254.0,240.8,250.70000000000002,5.726255320888706,49.99666666666667,0.10503967504396168,-0.5944600115290198,-0.6083948847708324,1.5354126990279107,-0.6538606323746308,-0.6682373072215582,1.7191991154913213,-0.1333129664960601,-1.5048660476828997,0.05189334683795769,0.009389125299861788,-0.9343910813017714,-0.6333843529330077,0.5755694999382494,0.9283890883974864,0.8985211220754126,0.0,0.859892311877766
2022-03-07 23:00:00,A00708,A00708,0.15,0.2,243.0,0.14,0.2,242.4,0.95,50.05,207067.53,207539.4,0.03,0.03,0.2,0.26,1.0,17.532,78.448,0.15,0.2,243.0,0.14,0.2,242.4,0.95,50.05,1713.63,2077.37,0.03,0.03,0.2,0.26,1.0,17.532,78.448,23,0,3,0,252.9,255.0,49.89,50.1,253.9,254.0,250.29999999999998,6.408587988005304,50.01333333333333,0.10969655114606486,-0.78555858098785,-0.6981736295720241,0.16689789409909125,-0.8487883039682594,-0.7375026044284273,0.10970494633168565,0.3896752835902788,0.8510092067900911,0.051909368221125955,0.009410759019343714,-0.5512824885189529,-0.6333843529330077,-0.888048261352993,-0.8112830234205927,0.8985211220754126,0.0,0.859892311877766
2022-03-07 23:30:00,A00616,A00616,0.24,0.24,253.3,0.23,0.23,253.1,0.55,49.95,1713.66,2077.42,0.01,0.03,0.96,1.2,0.33,17.532,78.448,0.24,0.24,253.3,0.23,0.23,253.1,0.55,49.95,1713.66,2077.42,0.01,0.03,0.96,1.2,0.915,17.532,78.448,23,0,3,0,243.0,252.9,50.05,49.89,242.4,253.9,249.73333333333335,5.834666514321013,49.96333333333333,0.08082903768659047,-0.5944600115290198,-0.6083948847708324,1.5907062264997829,-0.6538606323746308,-0.6682373072215582,1.607234303723693,-3.09691305031865,-0.6214128272554759,0.0519253896042941,0.009432392738825835,-0.9343910813017714,-0.6333843529330077,0.5755694999382494,0.9283890883974864,0.12087775065492427,0.0,0.859892311877766
2022-03-08 00:00:00,A00013,A00013,0.33,0.33,248.0,0.51,0.51,248.8,0.92,50.04,5206440.11,5206458.58,0.05,0.06,0.0,0.0,0.83,17.532,78.447,0.33,0.33,248.0,0.51,0.51,248.8,0.92,50.04,946.7650000000001,1146.4850000000001,0.05,0.06,0.0,0.0,0.83,17.532,78.447,0,1,3,0,253.3,243.0,49.95,50.05,253.1,242.4,248.10000000000002,5.150728103870817,50.01333333333333,0.055075705472924855,-0.4033614420701896,-0.4063927089681508,0.8580669874974844,-0.04741898741667469,-0.02176119995744591,1.0054234404727012,0.12818115854710985,0.7037670033855553,-0.35763189855388433,-0.3933593401815056,-0.16817389573613417,-0.0968099819933781,-1.2732108301138463,-1.292468926689423,-0.656765620765565,0.0,-0.8468664599674127
2022-03-08 00:30:00,A06415,A06415,0.86,0.86,248.4,0.79,0.79,248.0,0.91,49.97,179.87,215.55,0.08,0.1,0.58,0.62,0.84,17.532,78.447,0.86,0.86,248.4,0.79,0.79,248.0,0.91,49.97,179.87,215.55,0.08,0.1,0.58,0.62,0.84,17.532,78.447,0,1,3,0,248.0,253.3,50.04,49.95,248.8,253.1,249.9,2.9512709126756875,49.98666666666667,0.04725815626260466,0.7219968002984771,0.7831756596476404,0.9133605149693567,0.5590226575412814,0.6247149073066663,0.8934586287050726,0.041016450199386545,-0.3269284204464043,-0.7671891867120628,-0.7961510731018371,0.4064889934380937,0.6186225125927948,-0.15623938070737184,-0.14502561889451981,-0.5652781653043311,0.0,-0.8468664599674127
2022-03-08 01:00:00,A00701,A00701,0.36,0.36,244.9,0.25,0.25,247.0,0.68,50.03,4871.2,6212.28,0.04,0.06,0.56,0.64,0.67,17.532,78.448,0.36,0.36,244.9,0.25,0.25,247.0,0.68,50.03,4871.2,6212.28,0.04,0.06,0.56,0.64,0.67,17.532,78.448,1,1,3,0,248.4,248.0,49.97,50.04,248.0,248.8,247.1,1.9157244060678953,50.01333333333333,0.0378593889720952,-0.3396619189172463,-0.33905865036725696,0.4295421495904814,-0.610543372020491,-0.6220604424169788,0.7535026139955391,-1.9637718417982477,0.5565247999810196,1.7381973298972606,1.7984804194893094,-0.35972819212754353,-0.0968099819933781,-0.194755637583457,-0.10801131864307129,-2.1205649081453077,0.0,0.859892311877766
